experiment,discount,horizon,c_sample,r_sample,run,t,r,std,q_r,q_std,q_sample,c_l,q_l
robot,0.9,2,50,250,1,28,-1.0,0.0,-1.0,0.0,127,43.21535301767238,17.267655845487788
robot,0.9,2,50,250,1,29,6.76,9.311412352591844,-1.0,0.0,120,45.78098631159888,16.84156244232603
robot,0.9,2,50,250,1,30,-1.0,0.0,6.88,9.157816333602678,130,45.832042020619625,16.999198709275007
robot,0.9,2,50,250,1,31,-1.0,0.0,-1.0,0.0,143,46.87433399351787,16.064056527982093
robot,0.9,2,50,250,1,32,-1.0,0.0,-1.0,0.0,151,43.36795079486609,16.74530800802115
robot,0.9,2,50,250,1,33,6.5200000000000005,9.606747628620209,6.759999999999999,9.311412352591846,187,38.80771281778481,16.2675930831659
robot,0.9,2,50,250,1,34,-1.0,0.0,-1.0,0.0,132,47.92859771239411,17.761245517136036
robot,0.9,2,50,250,1,35,-1.0,0.0,-1.0,0.0,129,51.41808559392003,16.819761216632322
robot,0.9,2,50,250,1,36,5.74,6.764052040012703,6.880000000000001,9.157816333602678,154,49.18400369835523,16.450010642982953
robot,0.9,2,50,250,1,37,-1.0,0.0,-1.0,0.0,115,55.25304890682025,17.87223593022041
robot,0.9,2,50,250,1,38,-1.0,0.0,-1.0,0.0,119,45.82099119195454,18.33153726187322
robot,0.9,2,50,250,1,39,6.279999999999999,9.887446586454969,7.48,8.321634454841188,126,40.409231862016085,15.986328962202386
robot,0.9,2,50,250,1,40,-1.0,0.0,-1.0,0.0,124,53.21085563388834,17.20633600712222
robot,0.9,2,50,250,1,41,-1.0,0.0,-1.0,0.0,120,48.3009103219322,16.07997655089384
robot,0.9,2,50,250,1,42,7.480000000000001,8.32163445484119,6.4,9.748846085563152,159,51.24291283118936,16.549394068797298
robot,0.9,2,50,250,1,43,-1.0,0.0,-1.0,0.0,127,43.491290397136765,18.643128530637604
robot,0.9,2,50,250,1,44,-1.0,0.0,-1.0,0.0,133,48.56141017738366,16.264483299849694
robot,0.9,2,50,250,1,45,7.6,8.138795979750322,7.000000000000001,9.0,139,40.55221478704279,17.482859154824325
robot,0.9,2,50,250,1,46,-1.0,0.0,-1.0,0.0,136,49.52461413120514,16.814117658151954
robot,0.9,2,50,250,1,47,-1.0,0.0,-1.0,0.0,119,41.29771072727074,17.03003923034286
robot,0.9,2,50,250,1,48,5.68,6.792466415080755,7.36,8.498846980620371,118,48.77721197884584,17.345981473107955
robot,0.9,2,50,250,1,49,-1.0,0.0,-1.0,0.0,159,48.66114311784531,15.88313891055692
robot,0.9,2,50,250,2,0,-1.0,0.0,-1.0,0.0,136,53.18297190986217,16.593494921591486
