experiment,discount,horizon,c_sample,r_sample,run,t,r,std,q_r,q_std,q_sample,c_l,q_l
tiger,0.9,2,5,250,2,48,-2.8000000000000003,7.493997598078078,2.0,6.0,8,12.100105064597914,9.374069254952975
tiger,0.9,2,5,250,2,49,-1.9599999999999995,7.480534740244176,-1.0,0.0,7,12.080870253194593,8.495503887127983
tiger,0.9,2,5,250,3,0,-1.0,0.0,5.0,0.0,8,12.05525533697735,9.015573310012366
tiger,0.9,2,5,250,3,1,3.8000000000000003,4.069397989875162,-1.0,0.0,7,12.550455858615571,8.49406353505379
tiger,0.9,2,5,250,3,2,-1.3599999999999999,7.41285370151064,2.6,5.499090833947008,8,12.085187860754242,8.820229954196817
tiger,0.9,2,5,250,3,3,-1.0,0.0,-1.0,0.0,7,12.136539247278236,8.488946191702397
tiger,0.9,2,5,250,3,4,2.78,5.326499788791885,2.6,5.499090833947008,7,12.108256308983078,8.734445966158788
tiger,0.9,2,5,250,3,5,-1.0,0.0,-1.0,0.0,8,12.145315496600064,8.545045960172747
tiger,0.9,2,5,250,3,6,3.62,4.33538925588003,-1.0,0.0,7,12.874667942803388,8.653220419578853
tiger,0.9,2,5,250,3,7,-1.0,0.0,-1.0,0.0,7,12.141557580570973,8.638254817359272
tiger,0.9,2,5,250,3,8,-1.0,0.0,2.5399999999999996,5.5541335958005185,7,12.557399676353192,9.012642386125954
tiger,0.9,2,5,250,3,9,-1.0,0.0,-1.0,0.0,7,12.263213246490224,8.51039091836366
tiger,0.9,2,5,250,3,10,2.6,5.499090833947008,2.6599999999999997,5.442830146164769,7,15.931682916845556,8.922349606912789
tiger,0.9,2,5,250,3,11,-1.0,0.0,-1.0,0.0,7,12.779200431395699,8.541503821814555
tiger,0.9,2,5,250,3,12,2.4199999999999995,5.660706669665899,2.48,5.607994293863003,8,12.751393180652363,8.717419898665863
tiger,0.9,2,5,250,3,13,-1.9000000000000004,7.475961476626268,-1.0,0.0,7,13.280167870306112,8.492704120342795
tiger,0.9,2,5,250,3,14,-1.7800000000000002,7.4653600047151105,-1.0,0.0,8,12.168722376857158,8.833909521776933
