experiment,discount,horizon,c_sample,r_sample,run,t,r,std,q_r,q_std,q_sample,c_l,q_l
tiger,0.9,2,5,250,3,17,-1.0,0.0,-1.0,0.0,7,12.032150958033316,8.5319356027992
tiger,0.9,2,5,250,3,18,-1.0,0.0,3.1399999999999997,4.943723293227484,7,12.119677798324535,8.638988133140373
tiger,0.9,2,5,250,3,19,-1.0,0.0,-0.8199999999999998,7.309418581528903,7,12.839618518497172,8.533657750232624
tiger,0.9,2,5,250,3,20,5.0,0.0,-1.0,0.0,8,15.449912953059886,8.835939701722996
tiger,0.9,2,5,250,3,21,-2.32,7.497839688870388,2.3600000000000003,5.712302512997714,8,17.25202841118203,9.56623511850784
tiger,0.9,2,5,250,3,22,-1.0,0.0,-1.3000000000000003,7.40337760755184,7,12.242406573170358,8.52433368645665
tiger,0.9,2,5,250,3,23,-1.0,0.0,-2.1399999999999997,7.491355017618642,8,13.409848240912059,8.880874356956552
tiger,0.9,2,5,250,3,24,-2.38,7.4990399385521345,-1.0,0.0,7,13.243825463147623,8.49385125313725
tiger,0.9,2,5,250,3,25,-1.0,0.0,-1.0,0.0,7,12.18659780776817,8.617862968563113
tiger,0.9,2,5,250,3,26,3.3200000000000003,4.730496802662485,-3.76,7.393402464359695,7,14.564237862087968,8.83801054925625
tiger,0.9,2,5,250,3,27,-3.880000000000001,7.371946825635682,-3.04,7.480534740244176,7,13.257522901607425,8.511380178437719
tiger,0.9,2,5,250,3,28,-1.0,0.0,-1.0,0.0,7,12.725334198351904,8.662580274409766
tiger,0.9,2,5,250,3,29,3.3200000000000003,4.730496802662485,-1.0,0.0,7,16.520787570866478,8.497954040039428
tiger,0.9,2,5,250,3,30,-2.74,7.496159016456361,-4.42,7.25007586167207,7,12.903940427303631,8.63844561049336
tiger,0.9,2,5,250,3,31,-1.0,0.0,-3.16,7.470903559811223,7,12.118711539354731,8.520044109842576
tiger,0.9,2,5,250,3,32,0.7999999999999998,6.734983296193095,-1.0,0.0,7,17.75207579419971,8.51586535537366
tiger,0.9,2,5,250,3,33,-1.7200000000000002,7.459329728601626,2.1800000000000006,5.860682554105792,8,12.18210960372991,9.493771437442017
tiger,0.9,2,5,250,3,34,-2.26,7.496159016456361,-1.0,0.0,7,12.498894747562236,8.585283962599634
