experiment,discount,horizon,c_sample,r_sample,run,t,r,std,q_r,q_std,q_sample,c_l,q_l
tiger,0.9,2,5,250,2,48,2.72,5.385313361356051,2.4800000000000004,5.607994293863003,7,16.34381039865803,8.716056416107076
tiger,0.9,2,5,250,2,49,-2.1400000000000006,7.491355017618642,-1.0,0.0,7,12.00843236286782,8.50203455083212
tiger,0.9,2,5,250,3,0,-1.0,0.0,3.3200000000000003,4.730496802662485,8,12.185249889744156,8.810167644273683
tiger,0.9,2,5,250,3,1,3.1399999999999997,4.943723293227484,-1.0,0.0,7,12.525710427459131,8.561901554175446
tiger,0.9,2,5,250,3,2,-2.56,7.499759996159876,3.26,4.803373814310104,8,12.982230336484003,8.9137918881973
tiger,0.9,2,5,250,3,3,-1.0,0.0,-2.44,7.499759996159876,7,12.026252769823316,8.700513371426968
tiger,0.9,2,5,250,3,4,2.3,5.762811813689564,-2.56,7.499759996159876,8,12.663712621863958,8.991787160145806
tiger,0.9,2,5,250,3,5,-2.1399999999999997,7.491355017618642,-2.8600000000000003,7.491355017618642,7,12.109619935127768,8.61677513219412
tiger,0.9,2,5,250,3,6,-3.6400000000000006,7.41285370151064,-1.0,0.0,7,12.249581076614714,8.67934750425947
tiger,0.9,2,5,250,3,7,-2.68,7.497839688870388,3.5,4.5,8,12.97182931750547,9.279975063628601
tiger,0.9,2,5,250,3,8,-2.62,7.4990399385521345,-1.0,0.0,7,12.877511978784902,8.497923145082302
tiger,0.9,2,5,250,3,9,-2.9200000000000004,7.488230765674893,2.420000000000001,5.6607066696659,8,12.137307488493875,8.8337039987861
tiger,0.9,2,5,250,3,10,-3.22,7.4653600047151105,-1.0,0.0,7,16.738266981461297,8.515036197218315
tiger,0.9,2,5,250,3,11,-1.0,0.0,3.08,5.011347124277064,7,13.033407512213232,8.891551662516264
tiger,0.9,2,5,250,3,12,2.78,5.326499788791885,-3.2800000000000002,7.4593297286016265,7,16.97205004198087,8.508048023279798
tiger,0.9,2,5,250,3,13,-2.5,7.5,-1.6600000000000006,7.452811550012519,7,14.918509903298615,8.694140664559368
tiger,0.9,2,5,250,3,14,-1.0,0.0,-1.0,0.0,7,12.118711539354731,8.536410050592288
tiger,0.9,2,5,250,3,15,-1.0,0.0,3.0199999999999996,5.077361519529608,7,13.19437921575462,8.759091084543357
tiger,0.9,2,5,250,3,16,-1.0,0.0,-1.0,0.0,7,12.044224825452966,8.598463626540653
tiger,0.9,2,5,250,3,17,-1.0,0.0,-1.0,0.0,7,13.031626988235786,9.18596961690025
tiger,0.9,2,5,250,3,18,4.819999999999999,1.6332789106579442,4.3999999999999995,2.9393876913398134,9,16.33126798152361,9.375088292103786
tiger,0.9,2,5,250,3,19,-1.0,0.0,-1.0,0.0,7,12.082019969951993,8.539568909395724
tiger,0.9,2,5,250,3,20,2.96,5.141828468550853,1.6399999999999997,6.253830825981784,8,16.51283850785375,9.201766526617245
tiger,0.9,2,5,250,3,21,-1.0,0.0,-2.8600000000000003,7.491355017618642,7,12.85453273157506,8.527630742487492
tiger,0.9,2,5,250,3,22,3.08,5.011347124277064,-1.0,0.0,7,12.602977195673562,8.51999587085266
tiger,0.9,2,5,250,3,23,-2.1999999999999997,7.493997598078078,2.6,5.499090833947008,8,13.72348081134982,8.80785421513489
tiger,0.9,2,5,250,3,24,-1.0,0.0,-1.0,0.0,7,12.307078371568128,8.512509345904533
tiger,0.9,2,5,250,3,25,-1.0,0.0,2.0,6.0,9,12.039813534118817,9.567799751657866
tiger,0.9,2,5,250,3,26,-2.32,7.497839688870388,-3.3400000000000003,7.452811550012519,7,15.961620207909842,8.619290420508955
tiger,0.9,2,5,250,3,27,-3.04,7.480534740244176,-1.0,0.0,7,12.519815226704953,8.493791956711789
tiger,0.9,2,5,250,3,28,-3.4600000000000004,7.438306258819948,-1.0,0.0,8,12.05593927412781,8.812862590336245
tiger,0.9,2,5,250,3,29,-1.0,0.0,-1.0,0.0,7,12.150809167341842,8.568737603914546
tiger,0.9,2,5,250,3,30,3.38,4.655706176295922,2.48,5.607994293863003,8,15.053873514578012,9.37305021780216
tiger,0.9,2,5,250,3,31,-1.0,0.0,-1.0,0.0,7,12.056137666097015,8.809281667080732
tiger,0.9,2,5,250,3,32,1.7599999999999998,6.172714151813609,2.3000000000000007,5.762811813689564,9,12.843467407524436,9.220287474021697
tiger,0.9,2,5,250,3,33,-1.0,0.0,-1.0,0.0,7,12.13425017254944,8.549871020331686
tiger,0.9,2,5,250,3,34,2.8999999999999995,5.204805471869242,2.8400000000000003,5.266345981798005,8,12.639337550170694,8.77570754051198
tiger,0.9,2,5,250,3,35,-1.0,0.0,-1.0,0.0,7,12.120265613724074,8.519228765954201
tiger,0.9,2,5,250,3,36,2.24,5.81226289838992,3.5000000000000004,4.5,8,12.880786749375162,9.887241425798383
